"","unique_id","report.","date","year","month","overall_type","category","type","type_desc","offense","i.ward","a.ward","a.city","a.county","a.state","a.race","a.gender","a.age","age_range","initiated"
"1263",1263,15045855,2015-09-11,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Silver Spring","Montgomery","MD","White","Man",20,"18-29","Public"
"1264",1264,15045241,2015-09-08,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Washington","DC","DC","Black","Man",38,"30-39","Self"
"1265",1265,15044873,2015-09-06,"2015","09","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 3","OOC","Upper Marlboro","Prince George's","MD","Black","Woman",21,"18-29","Public"
"1266",1266,15043881,2015-09-01,"2015","09","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 5","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Woman",34,"30-39","Public"
"1267",1267,15043400,2015-08-29,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Hyattsville","Prince George's","MD","White","Woman",50,"50-59","Public"
"1268",1268,15043167,2015-08-28,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Hyattsville","Prince George's","MD","Black","Man",28,"18-29","Self"
"1269",1269,15043026,2015-08-27,"2015","08","Crime","Part I - Property","CA","Arrest","Burglary","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",55,"50-59","Public"
"1270",1270,15043026,2015-08-27,"2015","08","Crime","Part I - Property","CA","Arrest","Burglary","Ward 6","OOC","Greenbelt","Prince George's","MD","White","Woman",21,"18-29","Public"
"1271",1271,15042925,2015-08-27,"2015","08","Crime","Part I - Violent","CA","Arrest","Robbery","Ward 6","OOC","Cottage City","Prince George's","MD","Black","Man",22,"18-29","Public"
"1272",1272,15042826,2015-08-27,"2015","08","Crime","Part II - Vice","APP","Application for charges","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",30,"30-39","Officer"
"1273",1273,15042826,2015-08-27,"2015","08","Crime","Part II - Vice","APP","Application for charges","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",27,"18-29","Officer"
"1274",1274,15042573,2015-08-25,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Black","Man",20,"18-29","Self"
"1275",1275,15042421,2015-08-24,"2015","08","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",37,"30-39","Officer"
"1276",1276,15042341,2015-08-24,"2015","08","Crime","Part I - Violent","APP","Application for charges","Aggravated Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",56,"50-59","Public"
"1277",1277,15041915,2015-08-21,"2015","08","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","White","Woman",20,"18-29","Public"
"1278",1278,15041698,2015-08-20,"2015","08","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",36,"30-39","Officer"
"1279",1279,15041608,2015-08-20,"2015","08","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",43,"40-49","Public"
"1280",1280,15041066,2015-08-17,"2015","08","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Chevy Chase","Montgomery","MD","Hispanic","Man",50,"50-59","Officer"
"1281",1281,15040876,2015-08-16,"2015","08","Crime","Part I - Property","CA","Arrest","Theft from Auto","Ward 3","OOC","Washington","DC","DC","Black","Woman",25,"18-29","Detail"
"1282",1282,15040619,2015-08-14,"2015","08","Crime","Part I - Property","JVA","Juvenile arrest","Larceny","Ward 3","OOC","Washington","DC","DC","Black","Man",15,"10-17","Officer"
"1283",1283,15040619,2015-08-14,"2015","08","Crime","Part I - Property","JVA","Juvenile arrest","Larceny","Ward 3","OOC","Washington","DC","DC","Black","Man",14,"10-17","Officer"
"1284",1284,15040308,2015-08-13,"2015","08","Crime","Part I - Property","APP","Application for charges","Theft from Auto","Ward 3","OOC","Washington","DC","DC","White","Man",25,"18-29","Public"
"1285",1285,15040374,2015-08-13,"2015","08","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Woman",23,"18-29","Public"
"1286",1286,15040326,2015-08-13,"2015","08","Crime","Part I - Property","APP","Application for charges","Theft from Auto","Ward 3","OOC","Washington","DC","DC","White","Man",25,"18-29","Public"
"1287",1287,15040156,2015-08-12,"2015","08","Crime","Part II - Vice","CA","Arrest","Alcohol Violation","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",50,"50-59","Officer"
"1288",1288,15040002,2015-08-11,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Alexandria","VA","VA","White","Man",28,"18-29","Self"
"1289",1289,15039570,2015-08-09,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 3","OOC","Rockville","Montgomery","MD","Black","Man",35,"30-39","Public"
"1290",1290,15039415,2015-08-08,"2015","08","Crime","Part II - Violent","CA","Arrest","Sex Offense","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",41,"40-49","Public"
"1291",1291,15039387,2015-08-08,"2015","08","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","White","Man",28,"18-29","Public"
"1292",1292,15039369,2015-08-09,"2015","08","Crime","Miscellaneous","CA","Arrest","All Other - Criminal","Ward 5","OOC","Silver Spring","Montgomery","MD","Black","Man",50,"50-59","Officer"
"1293",1293,15039351,2015-08-08,"2015","08","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",43,"40-49","Public"
"1294",1294,15039291,2015-08-09,"2015","08","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 3","OOC","Washington","DC","DC","Black","Man",23,"18-29","Detail"
"1295",1295,15039068,2015-08-06,"2015","08","Crime","Part I - Violent","APP","Application for charges","Robbery","Ward 6","OOC","Washington","DC","DC","Black","Man",45,"40-49","Public"
"1296",1296,15038973,2015-08-06,"2015","08","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 5","OOC","Hyattsville","Prince George's","MD","Black","Man",29,"18-29","Detail"
"1297",1297,15038774,2015-08-06,"2015","08","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","Capitol Heights","Prince George's","MD","Black","Man",30,"30-39","Detail"
"1298",1298,15038685,2015-08-04,"2015","08","Crime","Part I - Property","CRC","Criminal citation","Larceny","Ward 6","OOC","Oxon Hill","Prince George's","MD","Black","Woman",39,"30-39","Public"
"1299",1299,15038582,2015-08-04,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Westminster","Carroll","MD","Hispanic","Man",42,"40-49","Public"
"1300",1300,15038344,2015-08-02,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Silver Spring","Montgomery","MD","Black","Man",44,"40-49","Self"
"1301",1301,15038229,2015-08-02,"2015","08","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Man",27,"18-29","Officer"
"1302",1302,15037803,2015-07-31,"2015","07","Crime","Part II - Violent","CA","Arrest","Assault","Ward 2","UNK","UNK","UNK","UNK","White","Man",52,"50-59","Public"
"1303",1303,15037777,2015-07-31,"2015","07","Crime","Part II - Violent","CA","Arrest","Assault","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",33,"30-39","Officer"
"1304",1304,15037760,2015-07-31,"2015","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",41,"40-49","Officer"
"1305",1305,15036383,2015-07-23,"2015","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Columbia","Howard","MD","Black","Man",48,"40-49","Self"
"1306",1306,15035860,2015-07-21,"2015","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",27,"18-29","Detail"
"1307",1307,15035525,2015-07-19,"2015","07","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 1","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",42,"40-49","Public"
"1308",1308,15035075,2015-07-17,"2015","07","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",41,"40-49","Officer"
"1309",1309,15035056,2015-07-17,"2015","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",54,"50-59","Officer"
"1310",1310,15035056,2015-07-17,"2015","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",50,"50-59","Officer"
"1311",1311,15034851,2015-07-16,"2015","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",31,"30-39","Officer"
"1312",1312,15034851,2015-07-16,"2015","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",48,"40-49","Officer"
"1313",1313,15034285,2015-07-13,"2015","07","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",31,"30-39","Public"
"1314",1314,15034108,2015-07-11,"2015","07","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",29,"18-29","Officer"
"1315",1315,15033978,2015-07-11,"2015","07","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Officer"
"1316",1316,15033927,2015-07-11,"2015","07","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Mount Rainier","Prince George's","MD","Black","Man",44,"40-49","Self"
"1317",1317,15033572,2015-07-09,"2015","07","Crime","Part II - Vice","CA","Arrest","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",27,"18-29","Public"
"1318",1318,15033572,2015-07-09,"2015","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",26,"18-29","Public"
"1319",1319,15033572,2015-07-09,"2015","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",30,"30-39","Public"
"1320",1320,15033231,2015-07-10,"2015","07","Crime","Part I - Violent","CA","Arrest","Aggravated Assault","Ward 5","OOC","Hyattsville","Prince George's","MD","Black","Woman",33,"30-39","Public"
"1321",1321,15033196,2015-07-07,"2015","07","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",30,"30-39","Officer"
"1322",1322,15032452,2015-07-03,"2015","07","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Black","Man",44,"40-49","Officer"
"1323",1323,15032384,2015-07-09,"2015","07","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","Washington","DC","DC","White","Man",36,"30-39","Officer"
"1324",1324,15032384,2015-07-09,"2015","07","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","OOC","Washington","DC","DC","White","Woman",22,"18-29","Officer"
"1325",1325,15032199,2015-07-01,"2015","07","Crime","Part II - Vice","CA","Arrest","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",32,"30-39","Officer"
"1326",1326,15031877,2015-06-30,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 1","Ward 4","Takoma Park","Takoma Park (MC)","MD","Black","Man",24,"18-29","Public"
"1327",1327,15031791,2015-06-29,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Springfield","VA","VA","White","Man",47,"40-49","Public"
"1328",1328,15031707,2015-06-29,"2015","06","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","TP unincorporated (MC)","Montgomery","MD","Black","Man",52,"50-59","Public"
"1329",1329,15031081,2015-06-26,"2015","06","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","TP unincorporated (MC)","Montgomery","MD","Black","Woman",32,"30-39","Self"
"1330",1330,15030589,2015-06-23,"2015","06","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",40,"40-49","Officer"
"1331",1331,15030392,2015-06-22,"2015","06","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","TP unincorporated (MC)","Montgomery","MD","Hispanic","Man",41,"40-49","Self"
"1332",1332,15030290,2016-01-16,"2016","01","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 4","OOC","Hyattsville","Prince George's","MD","Black","Woman",37,"30-39","Public"
"1333",1333,15030289,2015-06-21,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Adelphi","Prince George's","MD","Hispanic","Man",18,"18-29","Public"
"1334",1334,15030289,2015-06-21,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",21,"18-29","Public"
"1335",1335,15030149,2015-06-20,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Trespassing","Ward 6","OOC","Greenbelt","Prince George's","MD","White","Man",33,"30-39","Public"
"1336",1336,15030131,2015-06-20,"2015","06","Crime","Part II - Violent","APP","Application for charges","Assault","Ward 5","OOC","National Harbor","Prince George's","MD","Black","Man",56,"50-59","Public"
"1337",1337,15030102,2015-06-20,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Black","Woman",25,"18-29","Public"
"1338",1338,15030068,2015-06-21,"2015","06","Crime","Part II - Nuisance","CRC","Criminal citation","Disorderly Conduct","Ward 6","OOC","Hyattsville","Prince George's","MD","Black","Man",20,"18-29","Officer"
"1339",1339,15029728,2015-06-19,"2015","06","Crime","Part II - Vice","CA","Arrest","CDS: PCP","Ward 5","UNK","UNK","UNK","UNK","Black","Man",47,"40-49","Public"
"1340",1340,15029389,2015-06-17,"2015","06","Crime","Part II - Vice","CA","Arrest","CDS: Cocaine","Ward 6","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",51,"50-59","Detail"
"1341",1341,15029389,2015-06-17,"2015","06","Crime","Part II - Vice","CRC","Criminal citation","CDS: Paraphernalia","Ward 6","OOC","Silver Spring","Montgomery","MD","White","Woman",27,"18-29","Detail"
"1342",1342,15029368,2015-06-16,"2015","06","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",37,"30-39","Officer"
"1343",1343,15029368,2015-06-16,"2015","06","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","Ward 6","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",35,"30-39","Officer"
"1344",1344,15029368,2015-06-16,"2015","06","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Hyattsville","Prince George's","MD","Hispanic","Man",28,"18-29","Officer"
"1345",1345,15028855,2015-06-21,"2015","06","Crime","Part II - Violent","JVR","Juvenile referral","Assault","Ward 5","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Woman",15,"10-17","Public"
"1346",1346,15028840,2015-06-17,"2015","06","Crime","Part II - Vice","JVR","Juvenile referral","CDS: Marijuana","Ward 4","OOC","TP unincorporated (MC)","Montgomery","MD","White","Man",15,"10-17","Officer"
"1347",1347,15028362,2015-06-11,"2015","06","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 1","OOC","Washington","DC","DC","Black","Man",21,"18-29","Self"
"1348",1348,15028044,2015-06-10,"2015","06","Crime","Part II - Vice","CRC","Criminal citation","Alcohol Violation","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",38,"30-39","Officer"
"1349",1349,15028044,2015-12-24,"2015","12","Crime","Miscellaneous","SVC","Warrant-service arrest","Warrant Service","Ward 6","OOC","Silver Spring","Montgomery","MD","Hispanic","Man",38,"30-39","Public"
"1350",1350,15027724,2015-06-09,"2015","06","Crime","Part II - Nuisance","CA","Arrest","Disorderly Conduct","Ward 1","Ward 5","Takoma Park","Takoma Park (MC)","MD","Black","Man",34,"30-39","Public"
"1351",1351,15027697,2015-06-08,"2015","06","Crime","Part II - Property","JVA","Juvenile arrest","Fraud","Ward 3","Ward 3","Takoma Park","Takoma Park (MC)","MD","Hispanic","Man",15,"10-17","Public"
"1352",1352,15027697,2015-06-08,"2015","06","Crime","Part II - Property","JVA","Juvenile arrest","Fraud","Ward 3","OOC","Silver Spring","Montgomery","MD","Black","Man",16,"10-17","Public"
"1353",1353,15027627,2015-06-07,"2015","06","Crime","Part II - Vice","CA","Arrest","Alcohol Violation","Ward 6","UNK","UNK","UNK","UNK","Hispanic","Man",29,"18-29","Officer"
